Time: 2023-07-14 21:41:05.223235, Result: No human, Confidence: 0.853508
Time: 2023-07-14 21:41:12.402905, Result: No human, Confidence: 0.854365
Time: 2023-07-14 21:41:14.162228, Result: No human, Confidence: 0.854793
Time: 2023-07-14 21:41:23.032294, Result: No human, Confidence: 0.880080
Time: 2023-07-14 21:41:25.411338, Result: No human, Confidence: 0.892938
Time: 2023-07-14 21:41:32.689653, Result: No human, Confidence: 0.868157
Time: 2023-07-14 21:41:37.833110, Result: No human, Confidence: 0.880914
Time: 2023-07-14 21:41:47.172425, Result: No human, Confidence: 0.909679
Time: 2023-07-14 21:41:49.403349, Result: No human, Confidence: 0.912999
Time: 2023-07-14 21:41:58.930054, Result: No human, Confidence: 0.887215
Time: 2023-07-14 21:42:03.345593, Result: No human, Confidence: 0.962350
Time: 2023-07-14 21:42:12.543616, Result: No human, Confidence: 0.967503
Time: 2023-07-14 21:42:15.826027, Result: No human, Confidence: 0.959414
Time: 2023-07-14 21:42:23.786277, Result: No human, Confidence: 0.931854
Time: 2023-07-14 21:42:26.851121, Result: No human, Confidence: 0.915620
Time: 2023-07-14 21:42:37.122255, Result: No human, Confidence: 0.871092
Time: 2023-07-14 21:42:40.994756, Result: No human, Confidence: 0.868041
Time: 2023-07-14 21:42:48.795749, Result: No human, Confidence: 0.865448
Time: 2023-07-14 21:42:52.861974, Result: No human, Confidence: 0.909547
Time: 2023-07-14 21:43:02.927606, Result: No human, Confidence: 0.885941
Time: 2023-07-14 21:43:06.615010, Result: No human, Confidence: 0.871255
Time: 2023-07-14 21:43:14.100638, Result: No human, Confidence: 0.870424
Time: 2023-07-14 21:43:19.209101, Result: No human, Confidence: 0.902262
Time: 2023-07-14 21:43:31.291315, Result: No human, Confidence: 0.934350
Time: 2023-07-14 21:43:35.696585, Result: No human, Confidence: 0.893592
Time: 2023-07-14 21:43:42.642225, Result: No human, Confidence: 0.952013
Time: 2023-07-14 21:43:47.779353, Result: No human, Confidence: 0.954483
Time: 2023-07-14 21:43:58.438140, Result: No human, Confidence: 0.959015
Time: 2023-07-14 21:44:00.097091, Result: No human, Confidence: 0.880080
Time: 2023-07-14 21:44:06.895574, Result: No human, Confidence: 0.938427
Time: 2023-07-14 21:44:08.695696, Result: No human, Confidence: 0.938685
Time: 2023-07-14 21:44:17.825101, Result: No human, Confidence: 0.852373
Time: 2023-07-14 21:44:22.516660, Result: No human, Confidence: 0.839916
Time: 2023-07-14 21:44:31.726436, Result: No human, Confidence: 0.838124
Time: 2023-07-14 21:44:34.769537, Result: No human, Confidence: 0.845256
Time: 2023-07-14 21:44:43.289033, Result: No human, Confidence: 0.833835
Time: 2023-07-14 21:44:45.554723, Result: No human, Confidence: 0.829431
Time: 2023-07-14 21:44:52.843732, Result: No human, Confidence: 0.837899
Time: 2023-07-14 21:44:56.150436, Result: No human, Confidence: 0.830109
Time: 2023-07-14 21:45:03.967912, Result: No human, Confidence: 0.820058
Time: 2023-07-14 21:45:08.308587, Result: No human, Confidence: 0.947865
Time: 2023-07-14 21:45:15.951535, Result: No human, Confidence: 0.949294
Time: 2023-07-14 21:45:19.324369, Result: No human, Confidence: 0.950996
Time: 2023-07-14 21:45:26.906765, Result: No human, Confidence: 0.905307
Time: 2023-07-14 21:45:29.166287, Result: No human, Confidence: 0.890999
Time: 2023-07-14 21:45:36.961263, Result: No human, Confidence: 0.877102
Time: 2023-07-14 21:45:40.931740, Result: No human, Confidence: 0.867111
Time: 2023-07-14 21:45:49.498171, Result: No human, Confidence: 0.842154
Time: 2023-07-14 21:45:51.519306, Result: No human, Confidence: 0.838390
Time: 2023-07-14 21:45:58.354059, Result: No human, Confidence: 0.878389
Time: 2023-07-14 21:46:03.050958, Result: No human, Confidence: 0.875572
Time: 2023-07-14 21:46:11.241794, Result: No human, Confidence: 0.859567
Time: 2023-07-14 21:46:14.518167, Result: No human, Confidence: 0.856368
Time: 2023-07-14 21:46:22.003182, Result: No human, Confidence: 0.871423
Time: 2023-07-14 21:46:24.971950, Result: No human, Confidence: 0.875671
Time: 2023-07-14 21:46:32.681066, Result: No human, Confidence: 0.863996
Time: 2023-07-14 21:46:35.100799, Result: No human, Confidence: 0.863841
Time: 2023-07-14 21:46:42.109342, Result: No human, Confidence: 0.847434
Time: 2023-07-14 21:46:44.500406, Result: No human, Confidence: 0.849108
Time: 2023-07-14 21:46:52.461853, Result: No human, Confidence: 0.835045
Time: 2023-07-14 21:46:55.191760, Result: No human, Confidence: 0.837905
Time: 2023-07-14 21:47:02.152599, Result: No human, Confidence: 0.846708
Time: 2023-07-14 21:47:04.348851, Result: No human, Confidence: 0.872741
Time: 2023-07-14 21:47:11.349806, Result: No human, Confidence: 0.860695
Time: 2023-07-14 21:47:13.398733, Result: No human, Confidence: 0.868868
Time: 2023-07-14 21:47:20.431694, Result: No human, Confidence: 0.877129
Time: 2023-07-14 21:47:22.266078, Result: No human, Confidence: 0.891293
Time: 2023-07-14 21:47:31.831777, Result: No human, Confidence: 0.913561
Time: 2023-07-14 21:47:34.011319, Result: No human, Confidence: 0.887982
Time: 2023-07-14 21:47:40.943471, Result: No human, Confidence: 0.865712
Time: 2023-07-14 21:47:44.425645, Result: No human, Confidence: 0.858727
Time: 2023-07-14 21:47:52.028429, Result: No human, Confidence: 0.860265
Time: 2023-07-14 21:47:53.920007, Result: No human, Confidence: 0.867653
Time: 2023-07-14 21:48:00.795232, Result: No human, Confidence: 0.875166
Time: 2023-07-14 21:48:04.983990, Result: No human, Confidence: 0.874391
Time: 2023-07-14 21:48:12.453196, Result: No human, Confidence: 0.965566
Time: 2023-07-14 21:48:14.258137, Result: No human, Confidence: 0.962372
Time: 2023-07-14 21:48:21.159628, Result: No human, Confidence: 0.917473
Time: 2023-07-14 21:48:23.113599, Result: No human, Confidence: 0.897634
Time: 2023-07-14 21:48:32.054527, Result: No human, Confidence: 0.851790
Time: 2023-07-14 21:48:33.961078, Result: No human, Confidence: 0.843692
Time: 2023-07-14 21:48:40.871349, Result: No human, Confidence: 0.845314
Time: 2023-07-14 21:48:44.126428, Result: No human, Confidence: 0.848040
Time: 2023-07-14 21:48:52.350574, Result: No human, Confidence: 0.859063
Time: 2023-07-14 21:48:54.645355, Result: No human, Confidence: 0.858871
Time: 2023-07-14 21:49:01.575758, Result: No human, Confidence: 0.830685
Time: 2023-07-14 21:49:04.672047, Result: No human, Confidence: 0.825438
Time: 2023-07-14 21:49:12.126503, Result: No human, Confidence: 0.832070
Time: 2023-07-14 21:49:20.173591, Result: No human, Confidence: 0.826608
Time: 2023-07-14 21:49:29.249740, Result: No human, Confidence: 0.828225
Time: 2023-07-14 21:49:32.765524, Result: No human, Confidence: 0.826403
Time: 2023-07-14 21:49:39.868842, Result: No human, Confidence: 0.816917
Time: 2023-07-14 21:49:42.344695, Result: No human, Confidence: 0.817577
Time: 2023-07-14 21:49:50.491263, Result: No human, Confidence: 0.837961
Time: 2023-07-14 21:49:52.941279, Result: No human, Confidence: 0.835975
Time: 2023-07-14 21:50:00.618679, Result: No human, Confidence: 0.823752
Time: 2023-07-14 21:50:02.754717, Result: No human, Confidence: 0.821776
Time: 2023-07-14 21:50:11.912851, Result: No human, Confidence: 0.812772
Time: 2023-07-14 21:50:14.954458, Result: No human, Confidence: 0.819337
Time: 2023-07-14 21:50:21.961529, Result: No human, Confidence: 0.822265
Time: 2023-07-14 21:50:27.040038, Result: No human, Confidence: 0.822613
Time: 2023-07-14 21:50:34.922245, Result: No human, Confidence: 0.825136
Time: 2023-07-14 21:50:36.649995, Result: No human, Confidence: 0.826636
Time: 2023-07-14 21:50:46.765550, Result: No human, Confidence: 0.825812
Time: 2023-07-14 21:50:48.992337, Result: No human, Confidence: 0.835170
Time: 2023-07-14 21:50:57.246177, Result: No human, Confidence: 0.830039
Time: 2023-07-14 21:51:01.935308, Result: No human, Confidence: 0.854169
Time: 2023-07-14 21:51:08.577437, Result: No human, Confidence: 0.841004
Time: 2023-07-14 21:51:14.144610, Result: No human, Confidence: 0.931922
Time: 2023-07-14 21:51:21.928228, Result: No human, Confidence: 0.950008
Time: 2023-07-14 21:51:24.996641, Result: No human, Confidence: 0.916693
Time: 2023-07-14 21:51:34.547591, Result: No human, Confidence: 0.900741
Time: 2023-07-14 21:51:37.284293, Result: No human, Confidence: 0.892446
Time: 2023-07-14 21:51:44.374241, Result: No human, Confidence: 0.884012
Time: 2023-07-14 21:51:46.020214, Result: No human, Confidence: 0.876343
Time: 2023-07-14 21:51:53.655332, Result: No human, Confidence: 0.904976
Time: 2023-07-14 21:51:57.076155, Result: No human, Confidence: 0.897108
Time: 2023-07-14 21:52:04.584134, Result: No human, Confidence: 0.877097
Time: 2023-07-14 21:52:08.425328, Result: No human, Confidence: 0.874381
Time: 2023-07-14 21:52:16.401035, Result: No human, Confidence: 0.875662
Time: 2023-07-14 21:52:18.176345, Result: No human, Confidence: 0.825747
Time: 2023-07-14 21:52:28.290037, Result: No human, Confidence: 0.859757
Time: 2023-07-14 21:52:30.048354, Result: No human, Confidence: 0.898600
Time: 2023-07-14 21:52:36.849612, Result: No human, Confidence: 0.923102
Time: 2023-07-14 21:52:42.205881, Result: No human, Confidence: 0.917982
Time: 2023-07-14 21:52:49.722005, Result: No human, Confidence: 0.946977
Time: 2023-07-14 21:52:51.861099, Result: No human, Confidence: 0.951285
Time: 2023-07-14 21:52:58.533346, Result: No human, Confidence: 0.965424
Time: 2023-07-14 21:53:02.174546, Result: No human, Confidence: 0.988711
Time: 2023-07-14 21:53:11.888832, Result: No human, Confidence: 0.921716
Time: 2023-07-14 21:53:14.022176, Result: No human, Confidence: 0.932244
Time: 2023-07-14 21:54:07.134438, Result: No human, Confidence: 0.899966
Time: 2023-07-14 21:54:08.815717, Result: No human, Confidence: 0.905969
Time: 2023-07-14 21:54:16.126396, Result: No human, Confidence: 0.966555
Time: 2023-07-14 21:54:19.188121, Result: No human, Confidence: 0.943568
Time: 2023-07-14 21:54:26.833065, Result: No human, Confidence: 0.936270
Time: 2023-07-14 21:54:30.956559, Result: No human, Confidence: 0.943568
Time: 2023-07-14 21:55:13.798751, Result: No human, Confidence: 0.937663
Time: 2023-07-14 21:55:15.656231, Result: No human, Confidence: 0.915107
Time: 2023-07-14 21:55:36.514314, Result: No human, Confidence: 0.910604
Time: 2023-07-14 21:55:44.487312, Result: No human, Confidence: 0.808655
Time: 2023-07-14 21:55:47.253465, Result: No human, Confidence: 0.802317
Time: 2023-07-14 21:55:55.640303, Result: No human, Confidence: 0.950035
Time: 2023-07-14 21:55:58.783139, Result: No human, Confidence: 0.951235
Time: 2023-07-14 21:56:05.997257, Result: No human, Confidence: 0.904080
Time: 2023-07-14 21:56:07.824536, Result: No human, Confidence: 0.894043
Time: 2023-07-14 21:56:14.679754, Result: No human, Confidence: 0.831394
Time: 2023-07-14 21:56:16.752901, Result: No human, Confidence: 0.824541
Time: 2023-07-14 21:56:24.613043, Result: No human, Confidence: 0.860673
Time: 2023-07-14 21:56:26.418778, Result: No human, Confidence: 0.877889
Time: 2023-07-14 21:56:36.805584, Result: No human, Confidence: 0.866067
Time: 2023-07-14 21:56:38.847341, Result: No human, Confidence: 0.978030
Time: 2023-07-14 21:56:45.672393, Result: No human, Confidence: 0.984404
Time: 2023-07-14 21:56:47.689172, Result: No human, Confidence: 0.981879
Time: 2023-07-14 21:56:54.726958, Result: No human, Confidence: 0.950354
Time: 2023-07-14 21:56:57.892551, Result: No human, Confidence: 0.939665
Time: 2023-07-14 21:57:05.997025, Result: No human, Confidence: 0.930722
Time: 2023-07-14 21:57:08.037054, Result: No human, Confidence: 0.928092
Time: 2023-07-14 21:57:15.034438, Result: No human, Confidence: 0.896794
Time: 2023-07-14 21:57:16.882348, Result: No human, Confidence: 0.890554
Time: 2023-07-14 21:57:23.967564, Result: No human, Confidence: 0.844639
Time: 2023-07-14 21:57:26.106892, Result: No human, Confidence: 0.849986
Time: 2023-07-14 21:57:33.009512, Result: No human, Confidence: 0.857559
Time: 2023-07-14 21:57:35.493733, Result: No human, Confidence: 0.858112
Time: 2023-07-14 21:57:42.279543, Result: No human, Confidence: 0.873022
Time: 2023-07-14 21:57:44.834489, Result: No human, Confidence: 0.856382
Time: 2023-07-14 21:57:51.728979, Result: No human, Confidence: 0.981279
Time: 2023-07-14 21:57:53.737392, Result: No human, Confidence: 0.989842
Time: 2023-07-14 21:58:01.185921, Result: No human, Confidence: 0.992442
Time: 2023-07-14 21:58:04.002664, Result: No human, Confidence: 0.989130
Time: 2023-07-14 21:58:11.768612, Result: No human, Confidence: 0.973113
Time: 2023-07-14 21:58:13.661977, Result: No human, Confidence: 0.970727
Time: 2023-07-14 21:58:20.645961, Result: No human, Confidence: 0.965855
Time: 2023-07-14 21:58:22.529586, Result: No human, Confidence: 0.963817
Time: 2023-07-14 21:58:29.555721, Result: No human, Confidence: 0.963928
Time: 2023-07-14 21:58:31.315220, Result: No human, Confidence: 0.961707
Time: 2023-07-14 21:58:38.352799, Result: No human, Confidence: 0.958260
Time: 2023-07-14 21:58:40.789148, Result: No human, Confidence: 0.962609
Time: 2023-07-14 21:58:48.655011, Result: No human, Confidence: 0.965868
Time: 2023-07-14 21:58:51.004579, Result: No human, Confidence: 0.962747
Time: 2023-07-14 21:58:58.245646, Result: No human, Confidence: 0.957516
Time: 2023-07-14 21:59:00.632613, Result: No human, Confidence: 0.950421
Time: 2023-07-14 21:59:08.842943, Result: No human, Confidence: 0.939582
Time: 2023-07-14 21:59:11.147256, Result: No human, Confidence: 0.947181
Time: 2023-07-14 21:59:19.693441, Result: No human, Confidence: 0.946287
Time: 2023-07-14 21:59:21.842366, Result: No human, Confidence: 0.944680
Time: 2023-07-14 21:59:29.149207, Result: No human, Confidence: 0.992879
Time: 2023-07-14 21:59:31.390312, Result: No human, Confidence: 0.994553
Time: 2023-07-14 21:59:38.659410, Result: Human, Confidence: 0.761540
Time: 2023-07-14 21:59:40.410387, Result: Human, Confidence: 0.927143
Time: 2023-07-14 21:59:47.118664, Result: Human, Confidence: 0.935708
Time: 2023-07-14 21:59:49.129281, Result: Human, Confidence: 0.937789
Time: 2023-07-14 21:59:57.067721, Result: Human, Confidence: 0.940516
Time: 2023-07-14 21:59:58.887922, Result: Human, Confidence: 0.939317
Time: 2023-07-14 22:00:05.976305, Result: Human, Confidence: 0.964191
Time: 2023-07-14 22:00:07.696568, Result: Human, Confidence: 0.999516
Time: 2023-07-14 22:00:14.467203, Result: No human, Confidence: 0.971622
Time: 2023-07-14 22:00:16.202660, Result: No human, Confidence: 0.959970
Time: 2023-07-14 22:00:23.655776, Result: No human, Confidence: 0.945447
Time: 2023-07-14 22:00:27.331548, Result: No human, Confidence: 0.941220
Time: 2023-07-14 22:26:33.060634, Result: No human, Confidence: 0.985037
Time: 2023-07-14 22:26:34.850632, Result: No human, Confidence: 0.986578
Time: 2023-07-14 22:26:41.719429, Result: No human, Confidence: 0.984835
Time: 2023-07-14 22:26:43.517566, Result: No human, Confidence: 0.983715
Time: 2023-07-14 22:26:50.377148, Result: No human, Confidence: 0.980197
Time: 2023-07-14 22:26:53.372072, Result: No human, Confidence: 0.993720
Time: 2023-07-14 22:27:00.546394, Result: No human, Confidence: 0.995426
Time: 2023-07-14 22:27:02.377717, Result: No human, Confidence: 0.995383
Time: 2023-07-14 22:27:09.782596, Result: No human, Confidence: 0.990950
Time: 2023-07-14 22:27:11.696682, Result: No human, Confidence: 0.988791
Time: 2023-07-14 22:27:18.873720, Result: No human, Confidence: 0.988801
Time: 2023-07-14 22:27:20.645939, Result: No human, Confidence: 0.987796
Time: 2023-07-14 22:27:27.567313, Result: No human, Confidence: 0.990372
Time: 2023-07-14 22:27:29.451967, Result: No human, Confidence: 0.991167
Time: 2023-07-14 22:27:36.690081, Result: No human, Confidence: 0.986530
Time: 2023-07-14 22:27:38.552027, Result: No human, Confidence: 0.985951
Time: 2023-07-14 22:27:45.564129, Result: No human, Confidence: 0.984839
Time: 2023-07-14 22:27:47.589522, Result: No human, Confidence: 0.984299
Time: 2023-07-14 22:27:54.626913, Result: No human, Confidence: 0.986950
Time: 2023-07-14 22:27:56.418771, Result: No human, Confidence: 0.986710
Time: 2023-07-14 22:28:04.266738, Result: No human, Confidence: 0.985199
Time: 2023-07-14 22:28:07.178473, Result: No human, Confidence: 0.987023
Time: 2023-07-14 22:28:14.346710, Result: No human, Confidence: 0.990103
Time: 2023-07-14 22:28:16.905068, Result: Human, Confidence: 0.999845
Time: 2023-07-14 22:28:23.674035, Result: No human, Confidence: 0.996963
Time: 2023-07-14 22:28:25.465976, Result: No human, Confidence: 0.991782
Time: 2023-07-14 22:28:34.109052, Result: No human, Confidence: 0.994188
Time: 2023-07-14 22:28:36.093467, Result: No human, Confidence: 0.994637
Time: 2023-07-14 22:28:43.139179, Result: No human, Confidence: 0.993465
Time: 2023-07-14 22:28:45.115711, Result: No human, Confidence: 0.993141
Time: 2023-07-14 22:28:51.934323, Result: No human, Confidence: 0.992197
Time: 2023-07-14 22:28:54.143491, Result: No human, Confidence: 0.992194
Time: 2023-07-14 22:29:01.419717, Result: No human, Confidence: 0.988800
Time: 2023-07-14 22:29:03.132374, Result: No human, Confidence: 0.990386
Time: 2023-07-14 22:29:10.025754, Result: No human, Confidence: 0.988236
Time: 2023-07-14 22:29:11.870750, Result: No human, Confidence: 0.989639
Time: 2023-07-14 22:29:18.702653, Result: No human, Confidence: 0.986598
Time: 2023-07-14 22:29:20.538246, Result: No human, Confidence: 0.987755
Time: 2023-07-14 22:29:27.292506, Result: No human, Confidence: 0.985465
Time: 2023-07-14 22:29:29.303649, Result: No human, Confidence: 0.984985
Time: 2023-07-14 22:29:36.226826, Result: No human, Confidence: 0.986679
Time: 2023-07-14 22:29:37.983263, Result: No human, Confidence: 0.986486
Time: 2023-07-14 22:29:45.056308, Result: No human, Confidence: 0.986842
Time: 2023-07-14 22:29:46.835689, Result: No human, Confidence: 0.987992
Time: 2023-07-14 22:29:53.616454, Result: No human, Confidence: 0.990348
Time: 2023-07-14 22:29:55.875604, Result: No human, Confidence: 0.993265
Time: 2023-07-14 22:30:02.790538, Result: No human, Confidence: 0.995902
Time: 2023-07-14 22:30:04.762191, Result: No human, Confidence: 0.995968
Time: 2023-07-14 22:30:11.588089, Result: No human, Confidence: 0.993349
Time: 2023-07-14 22:30:13.445781, Result: No human, Confidence: 0.993049
Time: 2023-07-14 22:30:20.335423, Result: No human, Confidence: 0.992869
Time: 2023-07-14 22:30:22.224681, Result: No human, Confidence: 0.993533
Time: 2023-07-14 22:30:29.235216, Result: No human, Confidence: 0.992481
Time: 2023-07-14 22:30:30.955960, Result: No human, Confidence: 0.992253
Time: 2023-07-14 22:30:37.762852, Result: No human, Confidence: 0.629972
Time: 2023-07-14 22:30:40.704659, Result: No human, Confidence: 0.990905
Time: 2023-07-14 22:30:47.434931, Result: No human, Confidence: 0.925645
Time: 2023-07-14 22:30:49.172940, Result: No human, Confidence: 0.984570
Time: 2023-07-14 22:30:55.877419, Result: No human, Confidence: 0.886327
Time: 2023-07-14 22:30:57.692238, Result: No human, Confidence: 0.984660
Time: 2023-07-14 22:31:04.435433, Result: No human, Confidence: 0.983269
Time: 2023-07-14 22:31:06.128992, Result: No human, Confidence: 0.982847
Time: 2023-07-14 22:31:13.069542, Result: No human, Confidence: 0.980513
Time: 2023-07-14 22:31:15.167988, Result: No human, Confidence: 0.982942
Time: 2023-07-14 22:31:22.013296, Result: No human, Confidence: 0.983126
Time: 2023-07-14 22:31:24.074322, Result: No human, Confidence: 0.981508
Time: 2023-07-14 22:31:31.129263, Result: No human, Confidence: 0.677915
Time: 2023-07-14 22:31:33.057588, Result: No human, Confidence: 0.627488
Time: 2023-07-14 22:31:39.844788, Result: Human, Confidence: 0.993940
Time: 2023-07-14 22:31:44.123075, Result: No human, Confidence: 0.651977
Time: 2023-07-14 22:31:52.035784, Result: No human, Confidence: 0.973305
Time: 2023-07-14 22:31:53.889815, Result: No human, Confidence: 0.977153
Time: 2023-07-14 22:32:00.635416, Result: No human, Confidence: 0.975346
Time: 2023-07-14 22:32:02.498352, Result: No human, Confidence: 0.977004
Time: 2023-07-14 22:32:09.383921, Result: No human, Confidence: 0.974967
Time: 2023-07-14 22:32:12.281310, Result: No human, Confidence: 0.975615
Time: 2023-07-14 22:32:19.520256, Result: No human, Confidence: 0.975009
Time: 2023-07-14 22:32:21.482587, Result: No human, Confidence: 0.975508
Time: 2023-07-14 22:32:28.777732, Result: No human, Confidence: 0.976675
Time: 2023-07-14 22:32:31.296088, Result: No human, Confidence: 0.975597
Time: 2023-07-14 22:32:38.637991, Result: No human, Confidence: 0.973967
Time: 2023-07-14 22:32:40.481691, Result: No human, Confidence: 0.974580
Time: 2023-07-14 22:32:47.363556, Result: No human, Confidence: 0.972518
Time: 2023-07-14 22:32:49.466185, Result: No human, Confidence: 0.974081
Time: 2023-07-14 22:32:56.269359, Result: No human, Confidence: 0.991635
Time: 2023-07-14 22:32:58.257377, Result: No human, Confidence: 0.992257
Time: 2023-07-14 22:33:05.239225, Result: No human, Confidence: 0.995833
Time: 2023-07-14 22:33:07.146145, Result: No human, Confidence: 0.996193
Time: 2023-07-14 22:33:13.948366, Result: No human, Confidence: 0.995359
Time: 2023-07-14 22:33:15.799823, Result: No human, Confidence: 0.995102
Time: 2023-07-14 22:33:23.091867, Result: No human, Confidence: 0.992319
Time: 2023-07-14 22:33:25.191698, Result: No human, Confidence: 0.991633
Time: 2023-07-14 22:33:32.006996, Result: No human, Confidence: 0.989424
Time: 2023-07-14 22:33:33.873092, Result: No human, Confidence: 0.988084
Time: 2023-07-14 22:33:40.721909, Result: Human, Confidence: 0.989853
Time: 2023-07-14 22:33:42.463972, Result: Human, Confidence: 0.980757
Time: 2023-07-14 22:33:49.314108, Result: Human, Confidence: 0.985178
Time: 2023-07-14 22:33:50.965171, Result: Human, Confidence: 0.903386
Time: 2023-07-14 22:33:57.747587, Result: No human, Confidence: 0.991127
Time: 2023-07-14 22:33:59.420097, Result: No human, Confidence: 0.990205
Time: 2023-07-14 22:34:06.546496, Result: No human, Confidence: 0.987338
Time: 2023-07-14 22:34:08.278120, Result: No human, Confidence: 0.984965
Time: 2023-07-14 22:34:15.401484, Result: No human, Confidence: 0.987515
Time: 2023-07-14 22:34:17.238736, Result: No human, Confidence: 0.990215
Time: 2023-07-14 22:34:24.100644, Result: No human, Confidence: 0.990483
Time: 2023-07-14 22:34:25.944033, Result: No human, Confidence: 0.989843
Time: 2023-07-14 22:34:33.035046, Result: No human, Confidence: 0.986064
Time: 2023-07-14 22:34:34.850407, Result: No human, Confidence: 0.984963
Time: 2023-07-14 22:34:42.089216, Result: No human, Confidence: 0.984801
Time: 2023-07-14 22:34:44.137344, Result: No human, Confidence: 0.984664
Time: 2023-07-14 22:34:50.899678, Result: No human, Confidence: 0.982835
Time: 2023-07-14 22:34:52.690250, Result: No human, Confidence: 0.985576
Time: 2023-07-14 22:34:59.536359, Result: No human, Confidence: 0.991841
Time: 2023-07-14 22:35:01.321538, Result: No human, Confidence: 0.992495
Time: 2023-07-14 22:35:08.235650, Result: No human, Confidence: 0.991028
Time: 2023-07-14 22:35:09.951996, Result: No human, Confidence: 0.988405
Time: 2023-07-14 22:35:17.123269, Result: No human, Confidence: 0.988593
Time: 2023-07-14 22:35:19.608607, Result: No human, Confidence: 0.989010
Time: 2023-07-14 22:35:26.579839, Result: No human, Confidence: 0.985655
Time: 2023-07-14 22:35:28.506994, Result: No human, Confidence: 0.990903
Time: 2023-07-14 22:35:35.346214, Result: No human, Confidence: 0.995082
Time: 2023-07-14 22:35:37.166281, Result: No human, Confidence: 0.995161
Time: 2023-07-14 22:35:44.051597, Result: No human, Confidence: 0.999032
Time: 2023-07-14 22:35:45.780012, Result: No human, Confidence: 0.997821
Time: 2023-07-14 22:35:52.680336, Result: No human, Confidence: 0.998331
Time: 2023-07-14 22:35:54.377961, Result: No human, Confidence: 0.994653
Time: 2023-07-14 22:36:01.323096, Result: No human, Confidence: 0.994407
Time: 2023-07-14 22:36:03.341654, Result: No human, Confidence: 0.997557
Time: 2023-07-14 22:36:10.302474, Result: No human, Confidence: 0.999041
Time: 2023-07-14 22:36:12.064913, Result: No human, Confidence: 0.992529
Time: 2023-07-14 22:36:18.809297, Result: Human, Confidence: 1.000000
Time: 2023-07-14 22:36:20.428960, Result: No human, Confidence: 0.984175
Time: 2023-07-14 22:36:27.233648, Result: No human, Confidence: 0.986839
Time: 2023-07-14 22:36:29.077776, Result: No human, Confidence: 0.986700
Time: 2023-07-14 22:36:35.852239, Result: No human, Confidence: 0.974920
Time: 2023-07-14 22:36:37.637722, Result: No human, Confidence: 0.974053
Time: 2023-07-14 22:36:44.361829, Result: Human, Confidence: 0.999581
Time: 2023-07-14 22:36:46.115395, Result: Human, Confidence: 0.999998
Time: 2023-07-14 22:36:52.848854, Result: Human, Confidence: 0.969566
Time: 2023-07-14 22:36:54.590411, Result: Human, Confidence: 0.986678
Time: 2023-07-14 22:37:01.350200, Result: Human, Confidence: 0.999997
Time: 2023-07-14 22:37:03.045111, Result: Human, Confidence: 0.998440
Time: 2023-07-14 22:37:09.688296, Result: Human, Confidence: 0.972817
Time: 2023-07-14 22:37:11.362505, Result: Human, Confidence: 0.908561
Time: 2023-07-14 22:37:18.265801, Result: Human, Confidence: 0.924735
Time: 2023-07-14 22:37:20.034121, Result: Human, Confidence: 0.949544
Time: 2023-07-14 22:37:26.697385, Result: Human, Confidence: 0.994616
Time: 2023-07-14 22:37:29.304963, Result: Human, Confidence: 0.999084
Time: 2023-07-14 22:37:36.048070, Result: No human, Confidence: 0.992312
Time: 2023-07-14 22:37:38.211578, Result: No human, Confidence: 0.983986
Time: 2023-07-14 22:37:44.887009, Result: Human, Confidence: 0.999865
Time: 2023-07-14 22:37:46.630467, Result: Human, Confidence: 0.999350
Time: 2023-07-14 22:37:53.438883, Result: Human, Confidence: 0.999982
Time: 2023-07-14 22:37:55.075156, Result: Human, Confidence: 0.999992
Time: 2023-07-14 22:38:01.911166, Result: Human, Confidence: 0.999998
Time: 2023-07-14 22:38:04.324372, Result: Human, Confidence: 0.999982
Time: 2023-07-14 22:38:11.002814, Result: Human, Confidence: 0.999986
Time: 2023-07-14 22:38:12.822391, Result: Human, Confidence: 0.999993
Time: 2023-07-14 22:38:19.513759, Result: Human, Confidence: 0.993203
Time: 2023-07-14 22:38:21.245025, Result: Human, Confidence: 0.928190
Time: 2023-07-14 22:38:28.313670, Result: No human, Confidence: 0.979809
Time: 2023-07-14 22:38:30.066354, Result: No human, Confidence: 0.941990
Time: 2023-07-14 22:38:36.891858, Result: No human, Confidence: 0.931049
Time: 2023-07-14 22:38:38.736101, Result: No human, Confidence: 0.922546
Time: 2023-07-14 22:38:46.303800, Result: No human, Confidence: 0.934993
Time: 2023-07-14 22:38:48.136164, Result: No human, Confidence: 0.946013
Time: 2023-07-14 22:38:54.967944, Result: No human, Confidence: 0.935646
Time: 2023-07-14 22:38:57.148735, Result: No human, Confidence: 0.936665
Time: 2023-07-14 22:39:03.975550, Result: No human, Confidence: 0.994233
Time: 2023-07-14 22:39:05.944115, Result: No human, Confidence: 0.994702
Time: 2023-07-14 22:39:12.682804, Result: No human, Confidence: 0.994687
Time: 2023-07-14 22:39:14.624327, Result: No human, Confidence: 0.993111
Time: 2023-07-14 22:39:21.481784, Result: No human, Confidence: 0.985530
Time: 2023-07-14 22:39:23.413381, Result: No human, Confidence: 0.983463
Time: 2023-07-14 22:39:30.245595, Result: No human, Confidence: 0.983530
Time: 2023-07-14 22:39:32.016333, Result: No human, Confidence: 0.985308
Time: 2023-07-14 22:39:38.727337, Result: No human, Confidence: 0.980271
Time: 2023-07-14 22:39:40.571463, Result: No human, Confidence: 0.978872
